,index,NewName_x,playerId,positionText_x,teamName_x,League_x
447,5434,J. Scowen,134214,Midfielder,Queens Park Rangers,English League Championship
448,6535,C. Skuse,13667,Midfielder,Ipswich,England
449,7120,H. Ziyech,115868,Midfielder,Ajax,Holland Eredivisie
450,7126,F. Midtsjø,80137,Midfielder,AZ Alkmaar,Holland Eredivisie
451,7129,T. Koopmeiners,343308,Midfielder,AZ Alkmaar,Holland Eredivisie
452,7131,L. Martínez,340105,Midfielder,Ajax,Holland Eredivisie
453,7132,D. van de Beek,275035,Midfielder,Ajax,Holland Eredivisie
454,7165,S. Gustafson,283351,Midfielder,FC Utrecht,Holland Eredivisie
455,7165,S. Gustafson,283351,Midfielder,FC Utrecht,Holland Eredivisie
456,7165,S. Gustafson,283351,Midfielder,FC Utrecht,Holland Eredivisie
457,7165,S. Gustafson,283351,Midfielder,FC Utrecht,Holland Eredivisie
458,7173,P. Clement,279173,Midfielder,PEC Zwolle,Holland Eredivisie
459,7175,L. Fer,35174,Midfielder,Feyenoord,Holland Eredivisie
460,7181,J. Toornstra,82401,Midfielder,Feyenoord,Holland Eredivisie
461,7185,J. Opoku,345360,Midfielder,VVV-Venlo,Holland Eredivisie
462,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
463,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
464,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
465,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
466,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
467,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
468,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
469,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
470,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
471,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
472,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
473,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
474,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
475,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
476,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
477,7189,S. van de Streek,110360,Midfielder,FC Utrecht,Holland Eredivisie
478,7199,A. Hrustic,333365,Midfielder,FC Groningen,Holland Eredivisie
479,7199,A. Hrustic,333365,Midfielder,FC Groningen,Holland Eredivisie
480,7199,A. Hrustic,333365,Midfielder,FC Groningen,Holland Eredivisie
481,7199,A. Hrustic,333365,Midfielder,FC Groningen,Holland Eredivisie
482,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
483,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
484,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
485,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
486,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
487,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
488,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
489,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
490,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
491,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
492,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
493,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
494,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
495,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
496,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
497,7208,N. Foor,93012,Midfielder,Vitesse,Holland Eredivisie
498,7209,R. Doan,343435,Midfielder,PSV Eindhoven,Holland Eredivisie
499,7209,R. Doan,343435,Midfielder,PSV Eindhoven,Holland Eredivisie
500,7209,R. Doan,343435,Midfielder,PSV Eindhoven,Holland Eredivisie
501,7209,R. Doan,343435,Midfielder,PSV Eindhoven,Holland Eredivisie
502,7210,J. Hendrix,133305,Midfielder,PSV Eindhoven,Holland Eredivisie
503,7214,C. Leemans,244640,Midfielder,RKC Waalwijk,Holland Eredivisie
504,7267,L. Immers,30711,Midfielder,ADO Den Haag,Holland Eredivisie
505,7267,L. Immers,30711,Midfielder,ADO Den Haag,Holland Eredivisie
506,7267,L. Immers,30711,Midfielder,ADO Den Haag,Holland Eredivisie
507,7267,L. Immers,30711,Midfielder,ADO Den Haag,Holland Eredivisie
508,7277,D. Post,344124,Midfielder,VVV-Venlo,Holland Eredivisie
509,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
510,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
511,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
512,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
513,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
514,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
515,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
516,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
517,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
518,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
519,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
520,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
521,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
522,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
523,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
524,7278,U. Emanuelson,17491,Midfielder,FC Utrecht,Holland Eredivisie
525,7285,J. van Overeem,123556,Midfielder,FC Utrecht,Holland Eredivisie
526,7285,J. van Overeem,123556,Midfielder,FC Utrecht,Holland Eredivisie
527,7285,J. van Overeem,123556,Midfielder,FC Utrecht,Holland Eredivisie
528,7285,J. van Overeem,123556,Midfielder,FC Utrecht,Holland Eredivisie
529,7290,P. van Ooijen,96609,Midfielder,VVV-Venlo,Holland Eredivisie
530,7367,D. Bakker,122972,Midfielder,ADO Den Haag,Holland Eredivisie
531,7367,D. Bakker,122972,Midfielder,ADO Den Haag,Holland Eredivisie
532,7367,D. Bakker,122972,Midfielder,ADO Den Haag,Holland Eredivisie
533,7367,D. Bakker,122972,Midfielder,ADO Den Haag,Holland Eredivisie
534,7368,E. Falkenburg,34921,Midfielder,ADO Den Haag,Holland Eredivisie
535,7368,E. Falkenburg,34921,Midfielder,ADO Den Haag,Holland Eredivisie
536,7368,E. Falkenburg,34921,Midfielder,ADO Den Haag,Holland Eredivisie
537,7368,E. Falkenburg,34921,Midfielder,ADO Den Haag,Holland Eredivisie
538,8133,J. Sosa,18916,Midfielder,Trabzonspor,Turkish S�per Lig
539,8136,E. Visca,85482,Midfielder,Istanbul Basaksehir,Turkish S�per Lig
540,8142,B. Mensah,296096,Midfielder,Kayserispor,Turkish S�per Lig
541,8143,I. Can Kahveci,113645,Midfielder,Istanbul Basaksehir,Turkish S�per Lig
542,8145,M. Lemina,123481,Midfielder,Galatasaray,Turkish S�per Lig
543,8147,H. Arslan,67621,Midfielder,Sivasspor,Turkish S�per Lig
544,8149,E. Kilinc,343330,Midfielder,Sivasspor,Turkish S�per Lig
545,8151,A. Hutchinson,5331,Midfielder,Besiktas,Turkish S�per Lig
546,8157,S. Aydogdu,70144,Midfielder,Goztepe,Turkish S�per Lig
547,8161,S. Feghouli,34239,Midfielder,Galatasaray,Turkish S�per Lig
548,8180,F. Boldrin,327714,Midfielder,Rizespor,Turkish S�per Lig
549,8190,D. Milosevic,141149,Midfielder,Konyaspor,Turkish S�per Lig
550,8193,L. Gustavo,43369,Midfielder,Fenerbahce,Turkish S�per Lig
551,8195,E. Karaca,67579,Midfielder,Alanyaspor,Turkish S�per Lig
552,8203,M. Topal,22167,Midfielder,Istanbul Basaksehir,Turkish S�per Lig
553,8205,A. Castro,35405,Midfielder,Goztepe,Turkish S�per Lig
554,8206,A. Kara,139550,Midfielder,Kasimpasa,Turkish S�per Lig
555,8215,J. Michael Seri,136262,Midfielder,Galatasaray,Turkish S�per Lig
556,8218,J. Jonsson,283284,Midfielder,Konyaspor,Turkish S�per Lig
557,8222,R. Donk,28002,Midfielder,Galatasaray,Turkish S�per Lig
558,8225,Emre,2842,Midfielder,Fenerbahce,Turkish S�per Lig
559,8227,M. Tekdemir,35007,Midfielder,Istanbul Basaksehir,Turkish S�per Lig
560,8235,H. Akbunar,343354,Midfielder,Goztepe,Turkish S�per Lig
561,8241,R. Quaresma,5964,Midfielder,Kasimpasa,Turkish S�per Lig
562,8270,J. Lens,27512,Midfielder,Besiktas,Turkish S�per Lig
563,8272,F. Ribeiro,135640,Midfielder,Antalyaspor,Turkish S�per Lig
564,8277,A. Acquah,91180,Midfielder,Yeni Malatyaspor,Turkish S�per Lig
565,8282,G. Vural,34638,Midfielder,Gaziantep FK,Turkish S�per Lig
566,8289,N. Dirar,120818,Midfielder,Fenerbahce,Turkish S�per Lig
567,8291,Y. Belhanda,78195,Midfielder,Galatasaray,Turkish S�per Lig
568,8294,D. Türüç,115681,Midfielder,Fenerbahce,Turkish S�per Lig
569,8315,O. Ozyakup,107077,Midfielder,Besiktas,Turkish S�per Lig
570,8352,O. Sahan,25813,Midfielder,Denizlispor,Turkish S�per Lig
571,8355,M. Yildirim,81421,Midfielder,Yeni Malatyaspor,Turkish S�per Lig
572,8357,M. Mossoró,19222,Midfielder,Goztepe,Turkish S�per Lig
573,8362,C. Borges,23816,Midfielder,Goztepe,Turkish S�per Lig
574,8365,O. Sahiner,109860,Midfielder,Konyaspor,Turkish S�per Lig
575,8368,Y. Erdogan,119526,Midfielder,Kasimpasa,Turkish S�per Lig
576,8372,M. Cagiran,79732,Midfielder,Alanyaspor,Turkish S�per Lig
577,8385,I. Sackey,121995,Midfielder,Denizlispor,Turkish S�per Lig
578,8389,M. Seuntjens,104982,Midfielder,Genclerbirligi,Turkish S�per Lig
579,8395,B. Rienstra,90830,Midfielder,Kayserispor,Turkish S�per Lig
580,9619,I. Fernández,133830,Midfielder,River Plate,Argentina
581,9620,N. Giménez,323600,Midfielder,Arsenal Sarandi,Argentina
582,9621,M. Moreno,303978,Midfielder,Lanus,Argentina
583,9626,N. De La Cruz,345389,Midfielder,River Plate,Argentina
584,9629,E. Kalinski,125446,Midfielder,Estudiantes,Argentina
585,9629,E. Kalinski,125446,Midfielder,Estudiantes,Argentina
586,9636,R. Gómez,129130,Midfielder,Huracan,Argentina
587,9640,N. Domínguez,334653,Midfielder,Velez Sarsfield,Argentina
588,9653,F. Rinaudo,68939,Midfielder,Rosario Central,Argentina
589,9653,F. Rinaudo,68939,Midfielder,Rosario Central,Argentina
590,9655,L. Gil,133798,Midfielder,Rosario Central,Argentina
591,9658,L. Robertone,323511,Midfielder,Velez Sarsfield,Argentina
592,9660,E. Reynoso,328504,Midfielder,Boca Juniors,Argentina
593,9665,E. Pérez,22117,Midfielder,River Plate,Argentina
594,9667,A. Cubas,303656,Midfielder,Talleres,Argentina
595,9668,G. Giménez,118189,Midfielder,Velez Sarsfield,Argentina
596,9669,C. Rius,126079,Midfielder,Rosario Central,Argentina
597,9671,J. Brunetta,326591,Midfielder,Godoy Cruz,Argentina
598,9680,J. Sánchez Miño,94848,Midfielder,Independiente,Argentina
599,9687,M. Zaracho,332151,Midfielder,Racing Club,Argentina
600,9688,B. Cufré,303777,Midfielder,Velez Sarsfield,Argentina
601,9690,G. Carabajal,303640,Midfielder,Union,Argentina
602,9700,C. Auzqui,125720,Midfielder,Lanus,Argentina
603,9711,J. Dátolo,18258,Midfielder,Banfield,Argentina
604,9714,F. Sánchez,133458,Midfielder,Estudiantes,Argentina
605,9717,F. Quignón,97630,Midfielder,Lanus,Argentina
606,9718,T. Pochettino,299687,Midfielder,Talleres,Argentina
607,9730,I. Marcone,125246,Midfielder,Boca Juniors,Argentina
608,9748,N. Domínguez,133853,Midfielder,Racing Club,Argentina
609,9757,D. Barbona,303898,Midfielder,Racing Club,Argentina
610,9771,G. Poblete,141102,Midfielder,San Lorenzo,Argentina
611,9807,I. Gómez,323652,Midfielder,Estudiantes,Argentina
612,9820,N. Pasquini,127609,Midfielder,Lanus,Argentina
613,9822,A. Mac Allister,345319,Midfielder,Boca Juniors,Argentina
614,9823,D. Zabala,101924,Midfielder,Rosario Central,Argentina
615,9825,J. Andrada,323462,Midfielder,Godoy Cruz,Argentina
616,9826,G. Núñez,126352,Midfielder,Central Cordoba de Santiago,Argentina
617,9827,N. Cardozo,351761,Midfielder,Defensa y Justicia,Argentina
618,9834,M. Fritzler,16938,Midfielder,Colon,Argentina
619,9837,J. Ramírez,125278,Midfielder,San Lorenzo,Argentina
620,9843,M. Estigarribia,31161,Midfielder,Colon,Argentina
621,9848,E. Bonifacio,303788,Midfielder,Union,Argentina
622,9852,F. Lértora,125364,Midfielder,Colon,Argentina
623,9853,D. Batallini,303141,Midfielder,Argentinos Juniors,Argentina
624,9867,R. Aliendro,303637,Midfielder,Colon,Argentina
625,9868,M. Benítez,125514,Midfielder,Independiente,Argentina
626,9872,M. Meli,125856,Midfielder,Central Cordoba de Santiago,Argentina
627,9877,C. Bernardi,236281,Midfielder,Colon,Argentina
628,9882,F. Zuqui,129265,Midfielder,Colon,Argentina
629,9882,F. Zuqui,129265,Midfielder,Colon,Argentina
630,9883,J. Quintero,91989,Midfielder,River Plate,Argentina
631,9897,G. Acosta,303626,Midfielder,Atletico Tucuman,Argentina
632,9906,N. Fernández,232469,Midfielder,Defensa y Justicia,Argentina
633,9907,Á. González,303893,Midfielder,Estudiantes,Argentina
634,9910,G. Alanís,303859,Midfielder,Godoy Cruz,Argentina
635,9917,L. Menossi,136912,Midfielder,San Lorenzo,Argentina
636,9919,N. Bertolo,22645,Midfielder,Banfield,Argentina
637,9921,N. Acevedo,303645,Midfielder,Union,Argentina
638,9933,F. Troyansky,303795,Midfielder,Union,Argentina
639,9934,A. Calello,35789,Midfielder,Huracan,Argentina
640,9945,F. Grahl,282446,Midfielder,Aldosivi,Argentina
641,9948,B. Rivero,297318,Midfielder,Newell's Old Boys,Argentina
642,9964,M. Bogado,125695,Midfielder,Huracan,Argentina
643,9967,D. Lemos,303696,Midfielder,Patronato de Parana,Argentina
644,9969,T. Belmonte,347637,Midfielder,Lanus,Argentina
645,9986,L. Maciel,318010,Midfielder,Aldosivi,Argentina
646,10902,M. Hartel,303747,Midfielder,Arminia Bielefeld,German 2 Bundesliga
647,10906,S. Kittel,90966,Midfielder,Hamburger SV,German 2 Bundesliga
648,10909,J. Hochscheidt,38987,Midfielder,Erzgebirge Aue,German 2 Bundesliga
649,10916,A. Losilla,90113,Midfielder,Bochum,German 2 Bundesliga
650,10921,A. Mühling,74719,Midfielder,Holstein Kiel,German 2 Bundesliga
651,10929,T. Kempe,291930,Midfielder,Darmstadt,German 2 Bundesliga
652,10936,S. Stolze,312665,Midfielder,Jahn Regensburg,German 2 Bundesliga
653,10938,D. Didavi,44142,Midfielder,VfB Stuttgart,German 2 Bundesliga
654,10943,G. Castro,13423,Midfielder,VfB Stuttgart,German 2 Bundesliga
655,10944,M. Møller Dæhli,139527,Midfielder,St. Pauli,German 2 Bundesliga
656,10946,P. Förster,334740,Midfielder,VfB Stuttgart,German 2 Bundesliga
657,10949,J. Green,132316,Midfielder,Greuther Fuerth,German 2 Bundesliga
658,10950,A. Hunt,10161,Midfielder,Hamburger SV,German 2 Bundesliga
659,10955,S. Ernst,248086,Midfielder,Greuther Fuerth,German 2 Bundesliga
660,10967,O. Mangala,344073,Midfielder,VfB Stuttgart,German 2 Bundesliga
661,10970,M. Prietl,103477,Midfielder,Arminia Bielefeld,German 2 Bundesliga
662,10972,S. Griesbeck,132925,Midfielder,FC Heidenheim,German 2 Bundesliga
663,10976,H. Behrens,77444,Midfielder,Nuernberg,German 2 Bundesliga
664,10989,N. Theuerkauf,19910,Midfielder,FC Heidenheim,German 2 Bundesliga
665,10992,J. Dudziak,262879,Midfielder,Hamburger SV,German 2 Bundesliga
666,11014,D. Linsmayer,133788,Midfielder,Sandhausen,German 2 Bundesliga
667,11021,M. Mehlem,285642,Midfielder,Darmstadt,German 2 Bundesliga
668,11022,R. Tesche,25435,Midfielder,Bochum,German 2 Bundesliga
669,11040,K. Narey,238733,Midfielder,Hamburger SV,German 2 Bundesliga
670,11053,K. Kerschbaumer,103268,Midfielder,FC Heidenheim,German 2 Bundesliga
671,11061,M. Schnatterer,132924,Midfielder,FC Heidenheim,German 2 Bundesliga
672,11062,A. Geipl,127968,Midfielder,Jahn Regensburg,German 2 Bundesliga
673,11069,P. Riese,133573,Midfielder,Erzgebirge Aue,German 2 Bundesliga
674,11073,C. Rizzuto,285942,Midfielder,Erzgebirge Aue,German 2 Bundesliga
675,11074,J. George,341987,Midfielder,Jahn Regensburg,German 2 Bundesliga
676,11083,Y. Stark,132933,Midfielder,Darmstadt,German 2 Bundesliga
677,11099,F. Schnellhardt,110160,Midfielder,Darmstadt,German 2 Bundesliga
678,11102,M. Bakalorz,102352,Midfielder,Hannover 96,German 2 Bundesliga
679,11107,P. Erras,294867,Midfielder,Nuernberg,German 2 Bundesliga
680,11108,C. Fandrich,132940,Midfielder,Erzgebirge Aue,German 2 Bundesliga
681,11113,N. Dovedan,342062,Midfielder,Nuernberg,German 2 Bundesliga
682,11134,L. Fröde,263006,Midfielder,Karlsruher SC,German 2 Bundesliga
683,11135,D. Kinsombi,243758,Midfielder,Hamburger SV,German 2 Bundesliga
684,11145,M. Heller,21653,Midfielder,Darmstadt,German 2 Bundesliga
685,11158,B. Tashchy,103150,Midfielder,St. Pauli,German 2 Bundesliga
