,principal_0,principal_1,principal_2,principal_3,principal_4
0,1313.9903607005836,23.544989953141627,-288.1360504220707,15.682507354935412,8.343684125317544
1,1659.5239333985244,-77.26804473603083,654.0754100008079,2.5999444341282882,-7.797510043359443
2,760.9955369987933,776.7483498936481,-229.04189754418576,5.165013863326722,-8.57830497186289
3,-56.40629081429505,236.79984552329728,290.77221504206705,47.71998999504695,-3.553384712006644
4,431.98560860824153,-158.59330772467183,-637.3544844421599,-24.071549970014882,-1.6198375606013997
5,195.77504362842402,-348.94233135605145,-202.1049194331548,52.9476549513837,-3.1129440848607475
6,1167.7103959006467,-206.28435501105076,301.2494698351667,48.76903151760891,-3.362954349961604
7,1256.865652962526,471.6356715087042,122.37455587435434,16.54399804401126,-6.684327907604446
8,-136.83057269829735,1068.308793351658,458.95658105797037,-16.460122303856675,-4.011446894528343
9,-966.969145600444,-663.0328879583855,700.5272111544353,-7.383199292089819,-2.729981386295799
10,-141.61718594717064,631.0172535381978,-1209.3689265783112,-0.14442160789701286,3.366149771522233
11,-14.286688550393263,447.7026075034674,-845.2361801970721,5.275473697206082,-15.162376931171098
12,1164.3220140423186,627.2087071427793,-326.98212920103435,-21.350049117082975,-5.690890268175189
13,2367.92645400983,-77.15968529577984,-246.10360448700453,-4.173810033847446,0.01595133357750994
14,-1054.320435379348,726.5400397120441,-225.6921472296027,30.46272905918121,-17.614790376269866
15,280.27040720643475,958.6381445759132,-578.2442966023391,13.8749993065837,1.148906411333321
16,315.2304645117967,-355.0800932108163,723.882454467955,-1.2810737237831038,4.9801439754419095
17,1338.7419567391512,938.3953174309457,-774.3437752568544,22.814746923602335,-0.7727522622186711
18,1338.7420639254324,938.3952263576258,-774.3436460586045,22.812449587659714,-0.7568973908403251
19,1325.1900431954184,950.6873833227286,-784.6229474410286,25.22919971100735,-0.0931493255605403
20,1325.1901503816996,950.6872922494085,-784.6228182427789,25.22690237506473,-0.07729445418219377
21,402.23181587264236,1410.4301757139344,-440.2207062262839,-7.463841919511342,-7.630033430228981
22,1113.4482665494183,237.8403535141789,-244.9271047823583,74.336606850196,3.262774644698294
23,1040.5749124191711,689.1069742012393,-81.91501393060149,-13.56893021175599,-2.5864511837088275
24,712.9429971876208,-30.786611833695098,410.3445379909545,69.30431588048668,4.446349924691288
25,1067.866644132148,-469.8910776331965,-351.1577684659062,32.63078302431259,-0.6807677810865063
26,-442.91318550562323,587.1345383586124,-342.8569133154984,-29.548783372387145,-1.9088340838899729
27,-563.4607614092718,752.6904296441741,337.91889530237376,7.319356625260217,0.12132233641656692
28,746.104912164236,582.5945704253314,82.83950009231344,10.021274582887985,-14.97415927669058
29,1095.326308946552,130.32687014130516,577.8791174116975,8.392912997637076,3.2689048617223757
30,386.29694101759105,-632.1098818322203,479.1826146745595,38.32472705540873,3.0591142004405176
