,index,NewName_x,playerId,positionText_x,teamName_x,League_x
396,8275,V. Sari,77503,Defender,Kasimpasa,Turkish S�per Lig
397,8290,C. Ponck,232384,Defender,Istanbul Basaksehir,Turkish S�per Lig
398,8298,Chico,41058,Defender,Antalyaspor,Turkish S�per Lig
399,8301,D. Angelo,33048,Defender,Antalyaspor,Turkish S�per Lig
400,8303,T. Lopes,343758,Defender,Denizlispor,Turkish S�per Lig
401,8305,Z. Erdal,93213,Defender,Sivasspor,Turkish S�per Lig
402,8307,Titi,27763,Defender,Goztepe,Turkish S�per Lig
403,8319,Zanka,29026,Defender,Fenerbahce,Turkish S�per Lig
404,8321,A. Mina,282783,Defender,Yeni Malatyaspor,Turkish S�per Lig
405,8327,L. Gassama,43610,Defender,Goztepe,Turkish S�per Lig
406,8337,N. Skubic,40609,Defender,Konyaspor,Turkish S�per Lig
407,8342,O. Celustka,40586,Defender,Antalyaspor,Turkish S�per Lig
408,8348,C. Sapunaru,20741,Defender,Denizlispor,Turkish S�per Lig
409,8358,J. Kana-Biyik,36413,Defender,Gaziantep FK,Turkish S�per Lig
410,9622,M. Barbieri,313041,Defender,Rosario Central,Argentina
411,9627,Y. Gómez,247429,Defender,Union,Argentina
412,9628,R. Delgado,134747,Defender,Defensa y Justicia,Argentina
413,9631,C. Quintana,35784,Defender,Argentinos Juniors,Argentina
414,9631,C. Quintana,35784,Defender,Argentinos Juniors,Argentina
415,9657,M. Abero,84973,Defender,Patronato de Parana,Argentina
416,9674,G. Montiel,316883,Defender,River Plate,Argentina
417,9681,G. Silva,113484,Defender,Independiente,Argentina
418,9682,N. Figal,303790,Defender,Independiente,Argentina
419,9691,B. Pittón,303639,Defender,San Lorenzo,Argentina
420,9703,J. Rodríguez,303860,Defender,Banfield,Argentina
421,9704,B. Bianchi,126242,Defender,Atletico Tucuman,Argentina
422,9706,M. Casco,125507,Defender,River Plate,Argentina
423,9720,A. Donatti,125338,Defender,Racing Club,Argentina
424,9722,J. Buffarini,125447,Defender,Boca Juniors,Argentina
425,9725,C. Chimino,303915,Defender,Patronato de Parana,Argentina
426,9726,C. Corvalán,125530,Defender,Union,Argentina
427,9733,Y. Cabral,142257,Defender,Atletico Tucuman,Argentina
428,9736,M. Coronel,125348,Defender,Gimnasia LP,Argentina
429,9751,G. Bettini,109451,Defender,Huracan,Argentina
430,9752,A. Franco,334966,Defender,Independiente,Argentina
431,9760,J. Sandoval,345318,Defender,Argentinos Juniors,Argentina
432,9763,J. Schunke,125328,Defender,Estudiantes,Argentina
433,9765,T. Guidara,337468,Defender,Velez Sarsfield,Argentina
434,9768,M. Escudero,303720,Defender,Patronato de Parana,Argentina
435,9779,J. Bottinelli,14425,Defender,Union,Argentina
436,9780,S. Salcedo,303102,Defender,Huracan,Argentina
437,9786,F. Bustos,328564,Defender,Independiente,Argentina
438,9787,L. Abram,318468,Defender,Velez Sarsfield,Argentina
439,9792,J. Cruz Komar,144307,Defender,Talleres,Argentina
440,9798,L. Licht,14933,Defender,Gimnasia LP,Argentina
441,9800,M. Torrén,125804,Defender,Argentinos Juniors,Argentina
442,9802,L. Villalba,126251,Defender,Aldosivi,Argentina
443,9806,G. Ortíz,125861,Defender,Colon,Argentina
444,9816,F. Milo,134710,Defender,Union,Argentina
445,9833,G. Escobar,317783,Defender,Colon,Argentina
446,9833,G. Escobar,317783,Defender,Colon,Argentina
447,9857,J. Elías,282377,Defender,Union,Argentina
448,9861,R. Civelli,18117,Defender,Banfield,Argentina
449,9864,M. Caruzzo,20229,Defender,Rosario Central,Argentina
450,9865,J. Pinola,13743,Defender,River Plate,Argentina
451,9908,D. Martínez,110922,Defender,Union,Argentina
452,9912,T. Cardona,261477,Defender,Godoy Cruz,Argentina
453,9927,L. Godoy,144146,Defender,Talleres,Argentina
454,9968,C. Araujo,125626,Defender,Huracan,Argentina
455,9981,F. Coloccini,2859,Defender,San Lorenzo,Argentina
456,10907,D. Soares,87813,Defender,Bochum,German 2 Bundesliga
457,10913,T. Leibold,140849,Defender,Hamburger SV,German 2 Bundesliga
458,10917,L. Paqarada,225523,Defender,Sandhausen,German 2 Bundesliga
459,10930,M. Caligiuri,11270,Defender,Greuther Fuerth,German 2 Bundesliga
460,10934,P. Stenzel,141231,Defender,VfB Stuttgart,German 2 Bundesliga
461,10939,K. Wolze,43363,Defender,Osnabrueck,German 2 Bundesliga
462,10940,M. Wittek,226599,Defender,Greuther Fuerth,German 2 Bundesliga
463,10959,W. Anton,296768,Defender,Hannover 96,German 2 Bundesliga
464,10971,A. Sørensen,328430,Defender,Nuernberg,German 2 Bundesliga
465,10973,T. Beermann,104034,Defender,FC Heidenheim,German 2 Bundesliga
466,10985,R. van Drongelen,322154,Defender,Hamburger SV,German 2 Bundesliga
467,10997,B. Saller,127973,Defender,Jahn Regensburg,German 2 Bundesliga
468,10998,F. Holland,112490,Defender,Darmstadt,German 2 Bundesliga
469,11002,O. Sorg,110183,Defender,Nuernberg,German 2 Bundesliga
470,11016,I. Höhn,106029,Defender,Darmstadt,German 2 Bundesliga
471,11023,D. Buballa,133347,Defender,St. Pauli,German 2 Bundesliga
472,11026,G. Nauber,288859,Defender,Sandhausen,German 2 Bundesliga
473,11032,F. Hartherz,107996,Defender,Arminia Bielefeld,German 2 Bundesliga
474,11047,M. Knoll,133785,Defender,St. Pauli,German 2 Bundesliga
475,11052,B. Gimber,291623,Defender,Jahn Regensburg,German 2 Bundesliga
476,11057,J. van den Bergh,22017,Defender,Holstein Kiel,German 2 Bundesliga
477,11063,C. Löwe,101664,Defender,Dynamo Dresden,German 2 Bundesliga
478,11072,L. Gugganig,132162,Defender,Osnabrueck,German 2 Bundesliga
479,11080,J. Müller,132017,Defender,Dynamo Dresden,German 2 Bundesliga
480,11085,H. Wahl,132104,Defender,Holstein Kiel,German 2 Bundesliga
481,11130,L. Mühl,317913,Defender,Nuernberg,German 2 Bundesliga
482,11132,D. Kempe,132336,Defender,Erzgebirge Aue,German 2 Bundesliga
483,11138,D. Schmidt,24079,Defender,Holstein Kiel,German 2 Bundesliga
